alpha,beta,mu_lat,var_lat,c,d,k_1,k_2,stb_1,stb_2,mu_1,mu_2,p_ber
0.00392068,0.377272,1.5938,5.78966,6.6786,2,0.373871,10,1,1,4.80892e-05,4.25403e-06,0.0547646
0.00436742,0.377272,1.5938,5.86553,6.53372,2,0.422176,10,1,1,4.80892e-05,4.25403e-06,0.0547646
0.00407992,0.377272,1.5938,6.08548,7.1252,2,0.514186,10,1,1,4.80892e-05,4.25403e-06,0.0547646
0.004388,0.377272,1.91975,6.05682,6.15605,2,0.570782,10,1,1,4.80892e-05,4.25403e-06,0.0547646
0.00455154,0.377272,1.91975,5.85015,5.04169,2,0.562425,10,1,1,4.80892e-05,4.25403e-06,0.0532986
0.00442852,0.377272,1.58298,5.68689,5.38024,2,0.61064,10,1,1,4.80892e-05,4.25403e-06,0.0532986
0.0042323,0.377272,1.58298,5.7108,5.25528,2,0.57184,10,1,1,4.80892e-05,4.55385e-06,0.0532986
0.00468153,0.377272,1.58298,5.77768,7.12087,2,0.628149,10,1,1,4.80892e-05,4.55385e-06,0.0532986
0.00413823,0.377272,1.58298,5.77768,7.12087,2,0.631828,10,1,1,4.80892e-05,7.00242e-06,0.0532986
0.00377738,0.377272,1.58298,5.99872,8.78334,2,0.631828,10,1,1,4.80892e-05,6.2644e-06,0.0532986
0.00283358,0.613146,1.58298,5.99741,10.0941,2,0.613506,10,1,1,4.80892e-05,6.2644e-06,0.0543756
0.00338338,0.613146,2.47156,5.82445,10.3751,2,0.613506,10,1,1,4.80892e-05,6.34888e-06,0.0543756
0.00328619,0.613146,2.47156,5.84812,10.8,2,0.540596,10,1,1,4.80892e-05,6.34888e-06,0.0543756
0.00278543,0.613146,2.30541,5.98261,9.63307,2,0.56102,10,1,1,4.409e-05,6.34888e-06,0.0513551
0.00301229,0.613146,2.30541,5.83748,9.0298,2,0.456696,10,1,1,4.409e-05,6.34888e-06,0.0513551
0.00301229,0.613146,2.20756,5.78949,9.92001,2,0.439755,10,1,1,4.10161e-05,6.34888e-06,0.0507439
0.00294671,0.613146,2.20756,5.57214,9.3187,2,0.366827,10,1,1,4.10161e-05,5.86015e-06,0.0507439
0.00337916,0.613146,2.20756,5.73855,9.15338,2,0.392925,10,1,1,4.10161e-05,5.86015e-06,0.0507439
0.00291453,0.700597,1.6345,5.73966,8.18051,2,0.409309,10,1,1,4.10161e-05,4.7537e-06,0.0507439
0.00275848,0.700597,1.6345,5.71957,8.32318,2,0.321878,10,1,1,4.10161e-05,4.7537e-06,0.0507439
0.00218479,0.700597,1.6345,5.71957,8.32318,2,0.342685,10,1,1,4.10161e-05,4.7537e-06,0.0507439
0.00319879,0.700597,1.6345,5.45618,8.26137,2,0.413217,10,1,1,4.10161e-05,4.7537e-06,0.0507439
0.00393683,0.700597,1.6345,5.25951,7.65891,2,0.439599,10,1,1,4.10161e-05,5.74555e-06,0.0507439
0.00406518,0.700597,1.6345,5.44326,7.65891,2,0.439599,10,1,1,4.10161e-05,5.74555e-06,0.0524867
0.00312753,0.654767,1.73992,5.32187,7.65891,2,0.458735,10,1,1,4.10161e-05,5.74555e-06,0.0524867
0.000896981,0.654767,1.73992,5.50028,6.4783,2,0.380957,10,1,1,4.10161e-05,5.74555e-06,0.0524867
0.00110181,0.654767,1.73992,5.50028,6.88501,2,0.414575,10,1,1,5.44586e-05,5.74555e-06,0.0524867
0.000463428,0.654767,1.73992,5.29136,6.71484,2,0.387543,10,1,1,5.44586e-05,5.74555e-06,0.0481669
0.00142081,0.654767,2.14616,5.65197,7.6771,2,0.363731,10,1,1,5.44586e-05,5.74555e-06,0.0473074
0.00137668,0.654767,1.64696,5.8179,6.50507,2,0.289355,10,1,1,5.44586e-05,5.74555e-06,0.0473074
0.00147333,0.654767,1.64696,5.79171,6.3573,2,0.225488,10,1,1,5.44586e-05,4.3574e-06,0.0473074
0.000910024,0.654767,1.64696,5.80967,6.7535,2,0.225878,10,1,1,5.44586e-05,4.3574e-06,0.0460501
0.000910024,0.654767,1.64696,6.01018,5.80685,2,0.289766,10,1,1,5.44586e-05,4.3574e-06,0.0496625
0.00246659,0.654767,1.64696,6.21716,4.93623,2,0.25489,10,1,1,5.44586e-05,5.32017e-06,0.0479993
0.003414,0.654767,1.64696,6.42489,5.25377,2,0.27117,10,1,1,5.44586e-05,5.32017e-06,0.0479993
0.003414,0.654767,1.64696,6.63197,5.25377,2,0.38316,10,1,1,5.44586e-05,5.32017e-06,0.0479993
0.00194702,0.5787,1.71214,6.78742,4.52326,2,0.345656,10,1,1,4.0673e-05,4.95353e-06,0.0451278
0.000152902,0.5787,1.71214,6.83469,4.52326,2,0.435007,10,1,1,4.0673e-05,4.95353e-06,0.0451278
0.000152902,0.5787,1.71214,6.87219,4.52326,2,0.377157,10,1,1,4.0673e-05,8.01145e-06,0.0451278
0.000152902,0.5787,1.71214,6.74091,5.25441,2,0.397181,10,1,1,4.0673e-05,8.01145e-06,0.0451278
0.000152902,0.5787,1.71214,6.77158,5.25441,2,0.383164,10,1,1,4.0673e-05,8.01145e-06,0.0451278
0.0017316,0.5787,1.71214,7.03593,5.69123,2,0.328661,10,1,1,4.0673e-05,8.01145e-06,0.0451278
0.00243035,0.5787,1.33896,6.65289,7.86785,2,0.372342,10,1,1,4.0673e-05,8.01145e-06,0.0418575
0.00142087,0.5787,1.33896,6.48988,7.06317,2,0.372319,10,1,1,4.0673e-05,8.01145e-06,0.0418575
0.00232259,0.5787,1.33896,6.2959,6.49132,2,0.372319,10,1,1,4.0673e-05,8.01145e-06,0.0418575
0.00290574,0.5787,1.33896,6.47277,4.59785,2,0.27998,10,1,1,4.0673e-05,8.01145e-06,0.0418575
0.00160511,0.5787,1.33896,6.94735,5.43477,2,0.263042,10,1,1,4.0673e-05,8.01145e-06,0.0418575
0.00302615,0.5787,1.33896,7.05318,6.77047,2,0.274722,10,1,1,4.0673e-05,7.34991e-06,0.0418575
0.0025101,0.5787,1.33896,6.9806,6.38621,2,0.348201,10,1,1,4.19241e-05,7.34991e-06,0.0431903
0.0025101,0.630481,1.33896,6.9806,6.38621,2,0.297187,10,1,1,4.19241e-05,7.34991e-06,0.0431903
0.0025101,0.630481,1.33896,7.11805,6.38621,2,0.280924,10,1,1,4.19241e-05,7.34991e-06,0.0382346
0.00208275,0.630481,1.33896,6.85166,7.56971,2,0.280533,10,1,1,4.19241e-05,6.40577e-06,0.0382346
0.00208275,0.630481,1.44255,6.88488,6.56226,2,0.278313,10,1,1,4.19241e-05,6.40577e-06,0.0382346
0.00154933,0.630481,1.44255,6.4467,8.22725,2,0.313944,10,1,1,4.19241e-05,6.40577e-06,0.0382346
0.00181753,0.630481,1.72691,6.45347,8.10853,2,0.318126,10,1,1,4.19241e-05,6.40577e-06,0.0437388
0.00160404,0.630481,1.90624,6.60107,8.39551,2,0.274284,10,1,1,4.19241e-05,6.40577e-06,0.0438737
0.00160404,0.630481,1.94226,6.53299,8.39551,2,0.300218,10,1,1,4.19241e-05,6.40577e-06,0.0438737
0.00160404,0.630481,1.94226,6.61844,6.93157,2,0.370201,10,1,1,4.19241e-05,6.40577e-06,0.0438737
0.000274283,0.630481,1.94226,6.5173,7.27451,2,0.389079,10,1,1,4.19241e-05,6.40577e-06,0.0438737
0.000274283,0.630481,1.94226,6.4348,7.27451,2,0.389079,10,1,1,4.19241e-05,6.70903e-06,0.0438737
0.000274283,0.630481,1.66186,6.37187,7.96259,2,0.2689,10,1,1,4.19241e-05,6.70903e-06,0.0458618
0.000274283,0.630481,1.41547,5.97044,9.19366,2,0.21388,10,1,1,4.19241e-05,6.70903e-06,0.0459745
0.000274283,0.630481,1.41547,5.90263,8.80234,2,0.186294,10,1,1,4.19241e-05,6.70903e-06,0.044598
0.000274283,0.491425,1.41547,5.95782,8.06438,2,0.186294,10,1,1,4.19241e-05,6.70903e-06,0.0410903
0.000336327,0.491425,2.22266,5.98207,6.51416,2,0.106888,10,1,1,5.11723e-05,6.70903e-06,0.0410903
0.000657471,0.491425,2.22266,5.91813,6.5141,2,0.0864531,10,1,1,5.11723e-05,7.62715e-06,0.0410903
0.000200576,0.491425,2.22266,5.80198,6.45054,2,0.110555,10,1,1,4.72598e-05,7.62715e-06,0.0410903
0.000200576,0.491425,2.22266,5.86332,7.88868,2,0.110555,10,1,1,4.72598e-05,5.26141e-06,0.0410903
0.000200576,0.491425,2.22266,5.98903,8.40062,2,0.151373,10,1,1,4.72598e-05,7.98816e-06,0.0410903
0.000200576,0.44629,1.73515,6.03446,8.24115,2,0.14923,10,1,1,4.72598e-05,5.06309e-06,0.0410371
0.000704278,0.44629,1.73515,5.86783,7.92154,2,0.204408,10,1,1,4.72598e-05,5.06309e-06,0.0410371
0.0014114,0.44629,1.73515,6.20866,7.70968,2,0.148605,10,1,1,4.72598e-05,5.85401e-06,0.0410371
0.00104202,0.44629,1.73515,6.25264,7.22353,2,0.0749154,10,1,1,4.72598e-05,6.79366e-06,0.0410371
0.00104202,0.44629,2.09655,6.12877,7.47516,2,0.0824746,10,1,1,4.72598e-05,6.79366e-06,0.0410371
0.00104202,0.44629,1.61278,6.09544,7.55068,2,0.190148,10,1,1,4.72598e-05,7.01178e-06,0.0410371
0.000284624,0.44629,1.61278,5.96253,7.61316,2,0.186608,10,1,1,4.72598e-05,7.01178e-06,0.0452255
0.000284624,0.44629,1.68466,5.92094,7.61316,2,0.210354,10,1,1,4.72598e-05,7.01178e-06,0.0452255
0.000284624,0.44629,1.68466,5.89226,7.61316,2,0.225374,10,1,1,5.63637e-05,7.01178e-06,0.0452255
0.000748259,0.44629,2.58154,6.17327,5.7874,2,0.221122,10,1,1,5.63637e-05,7.01178e-06,0.0452255
0.000681364,0.44629,2.58154,6.17327,5.30253,2,0.229851,10,1,1,5.63637e-05,7.01178e-06,0.0470413
0.000681364,0.44629,2.46089,6.55952,5.42539,2,0.324187,10,1,1,5.63637e-05,7.01178e-06,0.0470413
0.000681364,0.44629,1.18953,6.69975,5.42539,2,0.318337,10,1,1,5.63637e-05,7.01178e-06,0.0457527
0.000681364,0.44629,1.18953,6.67721,6.72628,2,0.284485,10,1,1,5.63637e-05,7.01178e-06,0.0457527
0.0012615,0.603782,1.18953,6.75233,6.72628,2,0.33533,10,1,1,5.63637e-05,7.01178e-06,0.0457527
0.000710208,0.603782,1.18953,6.7468,8.11868,2,0.295423,10,1,1,4.70181e-05,7.01178e-06,0.0457527
0.000710208,0.618356,1.18953,7.02183,7.75697,2,0.356626,10,1,1,4.70181e-05,7.01178e-06,0.0457527
0.000842762,0.618356,1.18953,7.10605,7.75697,2,0.338762,10,1,1,4.70181e-05,7.01178e-06,0.0457527
0.000842762,0.618356,1.50728,7.11096,7.75697,2,0.297261,10,1,1,4.70181e-05,7.01178e-06,0.042232
0.000842762,0.618356,1.50728,7.14595,6.40997,2,0.297261,10,1,1,4.70181e-05,6.11903e-06,0.042232
0.00266417,0.618356,1.98812,7.14608,6.37259,2,0.313224,10,1,1,4.70181e-05,6.11903e-06,0.0403296
0.00204308,0.490308,1.98812,7.37214,5.0957,2,0.375069,10,1,1,4.70181e-05,6.11903e-06,0.0403296
0.00157182,0.490308,1.98812,7.21825,4.63855,2,0.308014,10,1,1,4.70181e-05,6.18939e-06,0.042793
0.000757437,0.791775,1.69768,6.98001,5.72622,2,0.247313,10,1,1,5.28933e-05,6.18939e-06,0.042793
0.000757437,0.791775,1.69768,6.83811,5.72622,2,0.250086,10,1,1,5.28933e-05,6.18939e-06,0.042793
0.000329825,0.791775,1.69768,6.7618,5.13145,2,0.299996,10,1,1,5.28933e-05,6.18939e-06,0.042793
0.000380852,0.791775,1.66406,6.44263,5.13145,2,0.294771,10,1,1,5.28933e-05,6.18939e-06,0.042793
0.000109459,0.791775,1.66406,6.85839,3.57187,2,0.243657,10,1,1,5.28933e-05,6.18939e-06,0.0459328
0.000550766,0.571363,1.66406,6.85839,4.49099,2,0.24247,10,1,1,5.28933e-05,6.48862e-06,0.0423567
0.000550766,0.571363,2.05829,6.5946,4.49099,2,0.24068,10,1,1,5.28933e-05,6.48862e-06,0.0463881
0.000329569,0.571363,2.05829,6.45898,3.83486,2,0.24068,10,1,1,5.28933e-05,3.6153e-06,0.0463881
0.000329569,0.624638,2.05829,6.38166,5.58543,2,0.231516,10,1,1,5.28933e-05,3.70916e-06,0.0463881
0.000329569,0.624638,2.05829,6.65825,5.78857,2,0.391187,10,1,1,5.28933e-05,3.70916e-06,0.0506329
0.000329569,0.624638,2.05829,6.34382,5.34534,2,0.369707,10,1,1,5.28933e-05,7.59204e-06,0.0506329
0.000329569,0.624638,1.91269,6.23427,5.2072,2,0.487909,10,1,1,5.28933e-05,5.4461e-06,0.0506329
0.0016802,0.624638,1.91269,6.22812,5.2072,2,0.500853,10,1,1,5.28933e-05,5.4461e-06,0.0499946
0.0016802,0.624638,1.91269,5.99633,5.60675,2,0.531227,10,1,1,5.28933e-05,5.4461e-06,0.0519634
0.0021312,0.624638,1.91269,6.13823,5.71923,2,0.532348,10,1,1,5.28933e-05,5.4461e-06,0.0519634
0.000942151,0.624638,1.91269,5.96248,5.05483,2,0.494544,10,1,1,5.10194e-05,5.4461e-06,0.0519634
0.00165006,0.672551,1.91269,5.85226,4.12208,2,0.564459,10,1,1,5.10194e-05,5.4461e-06,0.0519634
0.00172656,0.672551,2.11775,5.8082,4.12208,2,0.513562,10,1,1,5.10194e-05,5.4461e-06,0.0548311
0.00172656,0.672551,2.11775,5.93909,3.86178,2,0.513562,10,1,1,5.10194e-05,5.4461e-06,0.0532059
0.00225259,0.672551,2.11775,5.70573,3.1864,2,0.46687,10,1,1,5.10194e-05,5.4461e-06,0.0532059
0.00225259,0.672551,2.11775,5.40597,3.1864,2,0.489011,10,1,1,5.10194e-05,5.4461e-06,0.0532059
0.00166839,0.672551,2.11775,5.62573,2.98022,2,0.507829,10,1,1,5.10194e-05,5.4461e-06,0.0532059
0.00222748,0.672551,2.11775,5.99629,3.35794,2,0.439457,10,1,1,5.10194e-05,5.4461e-06,0.0532059
0.00222748,0.672551,2.14182,5.89147,5.07377,2,0.422627,10,1,1,5.10194e-05,5.4461e-06,0.0504951
0.00224856,0.492561,2.08247,6.19884,4.52342,2,0.417459,10,1,1,5.10194e-05,5.4461e-06,0.0572145
0.00206167,0.492561,2.08247,6.19884,4.52342,2,0.366416,10,1,1,5.10194e-05,5.4461e-06,0.0597552
0.0013281,0.492561,2.08247,6.09745,5.47488,2,0.406885,10,1,1,5.10194e-05,5.4461e-06,0.0597552
0.000421837,0.492561,2.08247,6.00207,5.66572,2,0.406885,10,1,1,5.10194e-05,5.73337e-06,0.0597552
0.000923261,0.492561,1.77396,6.05565,6.03591,2,0.406885,10,1,1,5.10194e-05,5.73337e-06,0.0597552
0.000923261,0.877948,1.31585,6.05565,6.03591,2,0.432367,10,1,1,5.10194e-05,5.73337e-06,0.0597552
0.000923261,0.877948,1.4946,6.07766,5.38109,2,0.383388,10,1,1,5.10194e-05,7.51638e-06,0.0597552
0.000923261,0.877948,1.4946,6.13983,5.55964,2,0.43229,10,1,1,5.57988e-05,7.51638e-06,0.0602853
0.000553049,0.513185,1.4946,6.13983,6.27358,2,0.390275,10,1,1,5.57988e-05,7.51638e-06,0.0602853
0.000553049,0.481022,1.81427,6.17509,6.27358,2,0.335935,10,1,1,5.57988e-05,7.51638e-06,0.0636332
0.000119412,0.481022,1.81427,6.10164,6.47303,2,0.265431,10,1,1,5.57988e-05,4.61389e-06,0.0550638
0.000119412,0.588172,2.24665,5.92543,4.74998,2,0.348061,10,1,1,5.57988e-05,5.43468e-06,0.0552081
0.000119412,0.939643,2.24665,5.8981,4.74998,2,0.311457,10,1,1,5.57988e-05,5.43468e-06,0.0552081
0.000119412,0.939643,2.24665,5.39442,4.74221,2,0.244266,10,1,1,5.57988e-05,5.43468e-06,0.0552081
0.000173164,0.939643,1.8934,5.5619,4.87108,2,0.32743,10,1,1,5.57988e-05,5.43468e-06,0.0552152
0.000505669,0.939643,2.42957,5.30589,4.87108,2,0.357263,10,1,1,5.57988e-05,5.43468e-06,0.0552152
0.000505669,0.939643,2.42957,5.47508,4.71885,2,0.325532,10,1,1,4.9987e-05,5.43468e-06,0.0552211
0.000505669,0.939643,2.42957,5.58374,4.71885,2,0.311591,10,1,1,4.9987e-05,6.40469e-06,0.0552211
0.000659968,0.939643,2.14809,5.52914,5.3775,2,0.331678,10,1,1,4.9987e-05,6.40469e-06,0.0552211
0.000581898,0.939643,2.14809,5.52784,5.99429,2,0.361758,10,1,1,4.9987e-05,7.4186e-06,0.0520882
0.000581898,0.939643,2.14809,4.93485,5.35289,2,0.361758,10,1,1,4.9987e-05,5.12508e-06,0.0520882
0.000374265,1.02115,2.14809,5.02868,5.35289,2,0.403768,10,1,1,4.9987e-05,5.12508e-06,0.0520882
6.08079e-05,0.884958,2.14809,5.0582,5.27889,2,0.403768,10,1,1,5.68766e-05,5.12508e-06,0.0520882
6.08079e-05,0.884958,2.94951,5.2811,5.27889,2,0.339009,10,1,1,5.68766e-05,5.12508e-06,0.0520882
6.08079e-05,0.884958,2.94951,5.5614,3.50708,2,0.348557,10,1,1,5.68766e-05,5.12508e-06,0.0520882
6.08079e-05,0.716599,2.44251,5.35834,3.09504,2,0.279048,10,1,1,5.68766e-05,5.12508e-06,0.0520882
6.08079e-05,0.716599,2.44251,5.28118,4.50614,2,0.315371,10,1,1,5.68766e-05,5.12508e-06,0.0520882
6.08079e-05,0.716599,2.7179,4.98683,4.57846,2,0.302941,10,1,1,5.68766e-05,5.12508e-06,0.0536274
6.08079e-05,0.716599,2.7179,4.83545,4.38023,2,0.327059,10,1,1,5.68766e-05,5.12508e-06,0.0536274
6.08079e-05,0.716599,2.7179,4.86232,4.87482,2,0.216632,10,1,1,5.68766e-05,5.08209e-06,0.0536274
6.08079e-05,0.716599,2.7179,5.08075,4.87482,2,0.24351,10,1,1,5.68766e-05,5.16615e-06,0.0536274
6.08079e-05,0.716599,2.11373,4.90476,4.87482,2,0.301745,10,1,1,5.68766e-05,7.47648e-06,0.0536274
0.000302333,0.716599,2.64927,5.09943,4.87482,2,0.2915,10,1,1,5.68766e-05,7.47648e-06,0.0536274
0.00110715,0.763143,2.64927,5.17376,3.94053,2,0.306554,10,1,1,5.68766e-05,7.47648e-06,0.0536274
0.00111152,0.763143,2.04252,5.3684,4.50252,2,0.255946,10,1,1,5.68766e-05,7.47648e-06,0.0536274
0.000126703,0.618395,2.04252,5.68249,4.50252,2,0.335252,10,1,1,5.68766e-05,7.47648e-06,0.0536274
0.000126703,0.618395,2.04252,5.53262,5.03562,2,0.405291,10,1,1,5.68766e-05,7.47648e-06,0.0536274
0.000126703,0.618395,2.62012,5.6264,5.71169,2,0.405291,10,1,1,5.68766e-05,6.65618e-06,0.0617861
0.000126703,0.618395,2.94814,5.39538,5.86248,2,0.380442,10,1,1,5.68766e-05,7.80731e-06,0.0560909
0.00226413,0.729077,3.31658,5.05493,5.21431,2,0.345294,10,1,1,5.68766e-05,7.80731e-06,0.0560909
0.00184281,0.729077,3.31658,5.12925,4.4493,2,0.324568,10,1,1,5.63457e-05,7.80731e-06,0.0560909
0.00256131,0.729077,2.01888,5.28713,4.4493,2,0.324568,10,1,1,5.63457e-05,6.19593e-06,0.0556105
0.00141138,0.729077,2.01888,5.3036,5.01969,2,0.324568,10,1,1,5.63457e-05,8.06735e-06,0.0583851
0.00238927,0.729077,1.81644,5.10383,4.90923,2,0.324568,10,1,1,5.63457e-05,8.06735e-06,0.0583851
0.00238927,0.729077,1.81644,5.3877,4.8649,2,0.324568,10,1,1,5.63457e-05,4.69544e-06,0.0583851
0.00117719,0.729077,1.81644,5.36581,5.28243,2,0.266151,10,1,1,5.63457e-05,6.31858e-06,0.0583851
0.00117719,0.729077,1.81644,5.32238,5.28243,2,0.299026,10,1,1,5.63457e-05,6.1518e-06,0.0531061
0.00120651,0.729077,1.81644,5.40354,5.53027,2,0.380231,10,1,1,5.63457e-05,6.1518e-06,0.0531061
0.00131213,0.729077,1.81644,5.06855,4.60577,2,0.380231,10,1,1,5.63457e-05,6.1518e-06,0.0531061
0.00131213,0.729077,1.81644,5.06855,4.60577,2,0.380231,10,1,1,5.63457e-05,6.1518e-06,0.0484432
0.00173209,0.729077,1.81644,5.05553,5.10636,2,0.380231,10,1,1,5.63457e-05,6.1518e-06,0.0487539
0.00188463,0.474081,1.73717,4.80218,4.52877,2,0.380231,10,1,1,5.63457e-05,6.05272e-06,0.0487539
0.00188463,0.474081,2.16263,5.07986,6.12878,2,0.386418,10,1,1,4.99211e-05,4.6688e-06,0.0487539
0.00310324,0.474081,2.16263,5.23214,6.3951,2,0.411597,10,1,1,4.99211e-05,4.6688e-06,0.0554981
0.00326041,0.533052,2.72288,4.99636,5.95412,2,0.423312,10,1,1,4.99211e-05,6.38749e-06,0.0554981
0.00312821,0.533052,1.96633,4.69071,5.7006,2,0.428455,10,1,1,4.99211e-05,6.38749e-06,0.0554981
0.00312821,0.533052,1.96633,4.69287,5.74854,2,0.421864,10,1,1,4.99211e-05,6.93804e-06,0.0539428
0.00312821,0.533052,2.13529,4.82183,4.54194,2,0.421864,10,1,1,4.99211e-05,6.93804e-06,0.0539428
0.00169414,0.533052,2.13529,4.74932,5.35134,2,0.427249,10,1,1,4.99211e-05,8.63179e-06,0.0539428
0.00161469,0.533052,2.13529,5.15038,5.69557,2,0.427249,10,1,1,4.81368e-05,8.63179e-06,0.0539428
0.000683357,0.533052,2.13529,5.55028,5.99636,2,0.452937,10,1,1,4.81368e-05,8.63179e-06,0.0525248
0.00118698,0.533052,2.5157,5.32625,5.63873,2,0.452937,10,1,1,4.81368e-05,8.63179e-06,0.0502358
0.000573162,0.533052,2.5157,5.32625,4.78766,2,0.415022,10,1,1,4.81368e-05,8.63179e-06,0.0502358
0.000138392,0.533052,2.13105,5.23193,4.64616,2,0.375972,10,1,1,4.81368e-05,8.63179e-06,0.0502358
0.000138392,0.533052,2.13105,5.38311,4.64616,2,0.375972,10,1,1,4.81368e-05,8.63179e-06,0.0494169
0.000138392,0.533052,2.13105,4.99881,4.13678,2,0.367394,10,1,1,4.81368e-05,8.63179e-06,0.0494169
0.000138392,0.533052,2.13105,4.89459,4.13678,2,0.362939,10,1,1,4.81368e-05,8.63179e-06,0.0494169
0.00143877,0.533052,2.13105,5.27943,4.13678,2,0.360488,10,1,1,4.81368e-05,8.63179e-06,0.0494169
0.00182771,0.533052,1.80032,5.07376,4.71449,2,0.360488,10,1,1,4.81368e-05,4.46435e-06,0.0484074
0.0025913,0.52076,1.53297,4.97688,3.79029,2,0.392353,10,1,1,4.81368e-05,4.46435e-06,0.0484074
0.000767845,0.52076,2.13782,4.80797,4.83964,2,0.367725,10,1,1,4.81368e-05,4.46435e-06,0.0474194
0.000686378,0.52076,1.82713,4.89258,6.09235,2,0.390801,10,1,1,4.81368e-05,5.00471e-06,0.0474194
0.000686378,0.52076,2.72245,4.85434,6.59943,2,0.384408,10,1,1,4.81368e-05,8.1612e-06,0.0461806
0.000579713,0.52076,2.72245,4.85434,7.26431,2,0.384408,10,1,1,4.81368e-05,4.64548e-06,0.0461806
0.0018674,0.52076,2.72245,5.04389,6.17461,2,0.367411,10,1,1,4.81368e-05,4.66776e-06,0.0461806
0.000725842,0.52076,1.84058,5.14002,5.29102,2,0.329118,10,1,1,4.81368e-05,6.5715e-06,0.0461806
0.00105832,0.52076,1.84058,5.29018,5.69801,2,0.343829,10,1,1,4.81368e-05,6.5715e-06,0.0461806
0.00103529,0.52076,2.46111,5.36204,4.52724,2,0.357039,10,1,1,4.81368e-05,6.23249e-06,0.0461806
0.00232504,0.52076,2.25063,5.40005,4.52724,2,0.369785,10,1,1,4.81368e-05,6.23249e-06,0.0445166
0.00168142,0.52076,2.25063,5.4854,3.87269,2,0.401195,10,1,1,4.81368e-05,6.23249e-06,0.0449098
0.00128898,0.52076,2.25063,5.48289,3.87269,2,0.448554,10,1,1,4.81368e-05,6.23249e-06,0.0449098
0.00216788,0.62558,2.27107,5.51325,2.7042,2,0.459893,10,1,1,4.81368e-05,6.23249e-06,0.0449098
0.00233231,1.10441,2.27107,5.6061,2.7042,2,0.436388,10,1,1,4.81368e-05,6.23249e-06,0.0454908
0.0032232,1.10441,2.27107,6.06084,2.7042,2,0.425555,10,1,1,4.81368e-05,6.23249e-06,0.0454908
0.00399705,1.10441,2.27107,6.1163,2.7042,2,0.425555,10,1,1,5.35698e-05,6.0245e-06,0.0454908
0.00443486,1.10441,1.26671,6.36729,2.7042,2,0.425555,10,1,1,5.35698e-05,6.0245e-06,0.0454908
0.00292692,1.10441,1.26671,6.36102,3.04856,2,0.388918,10,1,1,5.35698e-05,6.0245e-06,0.0416168
0.003383,1.10441,2.18363,6.39018,2.65721,2,0.37792,10,1,1,5.35698e-05,7.36265e-06,0.0416168
0.00430407,1.10441,2.08539,6.32209,2.91246,2,0.361685,10,1,1,5.35698e-05,7.36265e-06,0.0416168
0.00430407,1.10441,2.08539,6.27225,2.91246,2,0.361685,10,1,1,5.35698e-05,6.70254e-06,0.0416168
0.00443523,1.10441,2.1246,6.02403,2.91246,2,0.38995,10,1,1,5.35698e-05,6.70254e-06,0.0416168
0.00443523,1.10441,2.1246,5.8484,3.99161,2,0.38995,10,1,1,5.35698e-05,8.14169e-06,0.0416168
0.00460209,0.847412,1.77176,5.69771,3.37509,2,0.349312,10,1,1,5.35698e-05,8.14169e-06,0.0416168
0.00324528,0.481252,1.77176,5.59258,3.37509,2,0.349312,10,1,1,5.35698e-05,8.14169e-06,0.0449596
0.00426812,0.481252,1.95522,5.22595,4.13149,2,0.325961,10,1,1,5.35698e-05,8.14169e-06,0.0478401
0.00522232,0.481252,2.6482,5.25914,5.46592,2,0.238046,10,1,1,5.35698e-05,8.14169e-06,0.0478401
0.00396053,0.481252,2.6482,5.4042,6.28857,2,0.264253,10,1,1,5.35698e-05,8.14169e-06,0.0478401
0.00138973,0.481252,2.3883,5.5124,6.10687,2,0.248912,10,1,1,5.35698e-05,8.14169e-06,0.0478401
0.00320383,0.481252,2.3883,5.67216,4.35861,2,0.21489,10,1,1,5.35698e-05,6.62511e-06,0.0478401
0.0035585,0.481252,2.3883,5.77066,4.08325,2,0.172524,10,1,1,5.35698e-05,6.62511e-06,0.0478401
0.00360513,0.481252,2.3883,5.74228,4.08325,2,0.226059,10,1,1,5.35698e-05,6.62511e-06,0.0478401
0.00381138,0.481252,2.29547,5.05317,4.65725,2,0.226059,10,1,1,5.35698e-05,7.25749e-06,0.0491378
0.00264986,0.36354,2.26443,4.99891,5.96126,2,0.270734,10,1,1,5.35698e-05,7.25749e-06,0.0462568
0.00264986,0.36354,2.88422,4.70407,6.58635,2,0.265444,10,1,1,5.35698e-05,7.25749e-06,0.0444303
0.00193371,0.36354,2.88422,4.68399,6.58635,2,0.275716,10,1,1,5.35698e-05,7.25749e-06,0.0479176
0.00199957,0.36354,2.53505,4.96097,4.77262,2,0.175678,10,1,1,5.75509e-05,7.25749e-06,0.0479176
0.00177521,0.36354,2.03133,5.28339,4.77262,2,0.227302,10,1,1,5.75509e-05,7.25749e-06,0.0479176
0.00134387,0.753406,2.03133,5.29313,5.77203,2,0.265807,10,1,1,5.75509e-05,7.25749e-06,0.0479176
0.00134387,0.744256,2.20954,5.05997,5.16813,2,0.233904,10,1,1,4.92483e-05,1.21227e-05,0.0479176
0.00225047,0.744256,1.88634,5.0522,5.50792,2,0.233904,10,1,1,4.92483e-05,5.72357e-06,0.0479176
0.00139696,0.744256,1.88634,4.95834,5.77552,2,0.191281,10,1,1,4.92483e-05,5.72357e-06,0.0479176
0.000555131,0.744256,1.88634,5.14896,4.87958,2,0.179637,10,1,1,4.92483e-05,5.72357e-06,0.0479176
